order_amount,product_category,payment_method,return_reason,past_returns,past_returns.1,past_returns.2,delivery_delay_days,refund_type,is_fraud,risk
435.46,Clothing,Debit Card,,0.0,Not Returned,,0.0,Instant,0,Low
423.36,Electronics,PayPal,,1.0,Not Returned,,0.0,Instant,0,Low
470.6,Electronics,Debit Card,Used then returned,6.0,Not Returned,,0.0,Instant,1,High
480.72,Home,Debit Card,,0.0,Not Returned,,0.0,Instant,0,Low
106.33,Home,Gift Card,Used then returned,4.0,Returned,-33.0,0.0,Instant,1,High
69.56,Clothing,Credit Card,Wrong item,1.0,Returned,-205.0,0.0,Instant,0,Low
147.62,Clothing,Credit Card,Wrong item,1.0,Returned,-401.0,0.0,Instant,0,Low
92.34,Home,Gift Card,,4.0,Not Returned,,0.0,Post,0,Medium
422.98,Clothing,Gift Card,Item Damaged,6.0,Returned,-272.0,0.0,Instant,1,High
26.36,Home,Credit Card,Changed mind,0.0,Returned,-114.0,0.0,Instant,0,Low
314.49,Home,Gift Card,,4.0,Not Returned,,0.0,Post,0,Medium
127.21,Clothing,PayPal,Defective,1.0,Returned,568.0,0.0,Instant,0,Low
354.35,Electronics,PayPal,Item Damaged,3.0,Returned,298.0,0.0,Instant,1,High
29.87,Books,Debit Card,,1.0,Not Returned,,0.0,Instant,0,Low
211.09,Home,Gift Card,Not Delivered,5.0,Not Returned,,0.0,Instant,1,High
97.69,Books,Credit Card,Not Delivered,3.0,Not Returned,,0.0,Instant,1,High
284.5,Electronics,PayPal,,1.0,Not Returned,,0.0,Instant,0,Low
410.14,Books,PayPal,,0.0,Not Returned,,0.0,Instant,0,Low
430.1,Books,PayPal,Defective,1.0,Returned,193.0,0.0,Instant,0,Low
348.55,Books,Debit Card,Used then returned,4.0,Not Returned,,0.0,Instant,1,High
254.4,Toys,PayPal,,5.0,Not Returned,,0.0,Post,0,Medium
324.5,Toys,Gift Card,,4.0,Not Returned,,0.0,Post,0,Medium
94.02,Home,Credit Card,Used then returned,3.0,Returned,-323.0,0.0,Instant,1,High
149.7,Home,Debit Card,Not Delivered,4.0,Returned,383.0,0.0,Instant,1,High
191.06,Books,Gift Card,Item Damaged,3.0,Not Returned,,0.0,Instant,1,High
467.38,Home,Debit Card,Not Delivered,3.0,Not Returned,,0.0,Instant,1,High
28.72,Clothing,Gift Card,,1.0,Not Returned,,0.0,Instant,0,Low
484.53,Books,Debit Card,Defective,1.0,Returned,340.0,0.0,Instant,0,Low
90.36,Toys,Debit Card,Wrong item,0.0,Returned,-262.0,0.0,Instant,0,Low
401.02,Home,Gift Card,,0.0,Not Returned,,0.0,Instant,0,Low
45.49,Toys,Debit Card,Changed mind,0.0,Returned,398.0,0.0,Instant,0,Low
10.49,Toys,Credit Card,Not Delivered,3.0,Returned,348.0,0.0,Instant,1,High
438.65,Clothing,PayPal,Used then returned,3.0,Returned,-438.0,0.0,Instant,1,High
296.77,Toys,Debit Card,,0.0,Not Returned,,0.0,Instant,0,Low
250.86,Books,PayPal,,1.0,Not Returned,,0.0,Instant,0,Low
156.13,Toys,Credit Card,Defective,1.0,Returned,-80.0,0.0,Instant,0,Low
296.35,Home,Credit Card,,1.0,Not Returned,,0.0,Instant,0,Low
40.45,Electronics,Credit Card,Used then returned,5.0,Returned,296.0,0.0,Instant,1,High
114.55,Toys,Debit Card,,4.0,Not Returned,,0.0,Post,0,Medium
489.22,Home,Debit Card,Changed mind,1.0,Returned,-385.0,0.0,Instant,0,Low
394.65,Clothing,Gift Card,Used then returned,5.0,Not Returned,,0.0,Instant,1,High
99.96,Electronics,Gift Card,,3.0,Not Returned,,0.0,Post,0,Medium
244.15,Books,PayPal,Defective,0.0,Returned,-554.0,0.0,Instant,0,Low
256.52,Home,Credit Card,Changed mind,5.0,Returned,417.0,0.0,Post,0,Medium
299.46,Home,Debit Card,Changed mind,4.0,Returned,-546.0,0.0,Post,0,Medium
42.31,Toys,Gift Card,Defective,1.0,Returned,-104.0,0.0,Instant,0,Low
176.89,Home,Gift Card,Item Damaged,3.0,Returned,-48.0,0.0,Instant,1,High
27.16,Home,PayPal,Item Damaged,6.0,Returned,227.0,0.0,Instant,1,High
417.55,Books,Credit Card,Wrong item,3.0,Returned,209.0,0.0,Post,0,Medium
292.98,Electronics,Debit Card,,0.0,Not Returned,,0.0,Instant,0,Low
54.47,Electronics,Debit Card,,3.0,Not Returned,,0.0,Post,0,Medium
74.32,Electronics,Debit Card,Not as described,5.0,Returned,108.0,0.0,Post,0,Medium
233.15,Home,PayPal,Defective,0.0,Returned,-53.0,0.0,Instant,0,Low
379.98,Books,PayPal,Used then returned,5.0,Returned,187.0,0.0,Instant,1,High
214.12,Clothing,Debit Card,Used then returned,5.0,Returned,-45.0,0.0,Instant,1,High
448.09,Clothing,Debit Card,Wrong item,0.0,Returned,-59.0,0.0,Instant,0,Low
36.43,Books,Gift Card,,1.0,Not Returned,,0.0,Instant,0,Low
299.68,Toys,PayPal,,3.0,Not Returned,,0.0,Post,0,Medium
71.44,Toys,Credit Card,,0.0,Not Returned,,0.0,Instant,0,Low
484.36,Toys,Debit Card,,1.0,Not Returned,,0.0,Instant,0,Low
485.76,Electronics,Debit Card,Used then returned,5.0,Not Returned,,0.0,Instant,1,High
414.98,Electronics,PayPal,,1.0,Not Returned,,0.0,Instant,0,Low
273.84,Books,Debit Card,,1.0,Not Returned,,0.0,Instant,0,Low
422.69,Toys,Gift Card,,1.0,Not Returned,,0.0,Instant,0,Low
167.09,Toys,Debit Card,Item Damaged,4.0,Returned,326.0,0.0,Instant,1,High
93.59,Electronics,Gift Card,Wrong item,1.0,Returned,-180.0,0.0,Instant,0,Low
199.07,Home,Credit Card,,1.0,Not Returned,,0.0,Instant,0,Low
218.73,Home,Gift Card,Used then returned,6.0,Not Returned,,0.0,Instant,1,High
320.69,Clothing,Debit Card,,0.0,Not Returned,,0.0,Instant,0,Low
29.86,Books,Credit Card,,0.0,Not Returned,,0.0,Instant,0,Low
19.12,Home,Gift Card,,0.0,Not Returned,,0.0,Instant,0,Low
60.27,Books,Gift Card,Not Delivered,5.0,Returned,-166.0,0.0,Instant,1,High
106.16,Toys,Gift Card,,4.0,Not Returned,,0.0,Post,0,Medium
76.1,Toys,Gift Card,Item Damaged,3.0,Returned,-48.0,0.0,Instant,1,High
462.13,Home,Gift Card,Item Damaged,4.0,Not Returned,,0.0,Instant,1,High
340.78,Books,PayPal,Item Damaged,5.0,Not Returned,,0.0,Instant,1,High
493.31,Home,PayPal,Item Damaged,3.0,Not Returned,,0.0,Instant,1,High
271.78,Home,PayPal,Defective,5.0,Returned,-243.0,0.0,Post,0,Medium
475.37,Home,Credit Card,Item Damaged,4.0,Not Returned,,0.0,Instant,1,High
163.69,Electronics,Gift Card,,0.0,Not Returned,,0.0,Instant,0,Low
61.24,Electronics,PayPal,,3.0,Not Returned,,0.0,Post,0,Medium
453.26,Home,Gift Card,Defective,5.0,Returned,-39.0,0.0,Post,0,Medium
351.24,Home,Debit Card,Used then returned,5.0,Returned,-592.0,0.0,Instant,1,High
429.78,Home,Debit Card,Item Damaged,6.0,Returned,-392.0,0.0,Instant,1,High
133.74,Clothing,Credit Card,Item Damaged,3.0,Not Returned,,0.0,Instant,1,High
497.97,Electronics,Credit Card,,0.0,Not Returned,,0.0,Instant,0,Low
149.37,Clothing,Gift Card,Not as described,0.0,Returned,-504.0,0.0,Instant,0,Low
282.71,Books,PayPal,,0.0,Not Returned,,0.0,Instant,0,Low
289.07,Home,PayPal,,0.0,Not Returned,,0.0,Instant,0,Low
367.51,Home,Credit Card,Changed mind,0.0,Returned,433.0,0.0,Instant,0,Low
434.25,Toys,PayPal,,1.0,Not Returned,,0.0,Instant,0,Low
25.53,Home,Credit Card,,0.0,Not Returned,,0.0,Instant,0,Low
8.28,Electronics,Debit Card,Used then returned,5.0,Returned,-320.0,0.0,Instant,1,High
331.91,Toys,Credit Card,Not Delivered,5.0,Not Returned,,0.0,Instant,1,High
250.32,Electronics,PayPal,Defective,0.0,Returned,-148.0,0.0,Instant,0,Low
167.01,Books,Credit Card,Not Delivered,5.0,Not Returned,,0.0,Instant,1,High
391.41,Home,Credit Card,,3.0,Not Returned,,0.0,Post,0,Medium
15.65,Books,Credit Card,Changed mind,5.0,Returned,-476.0,0.0,Post,0,Medium
188.9,Electronics,PayPal,Not as described,0.0,Returned,253.0,0.0,Instant,0,Low
478.67,Clothing,Debit Card,,1.0,Not Returned,,0.0,Instant,0,Low
153.43,Electronics,Debit Card,Not as described,3.0,Returned,509.0,0.0,Post,0,Medium
6.81,Clothing,PayPal,Not Delivered,5.0,Not Returned,,0.0,Instant,1,High
76.86,Clothing,Debit Card,Used then returned,6.0,Not Returned,,0.0,Instant,1,High
68.12,Books,Gift Card,,0.0,Not Returned,,0.0,Instant,0,Low
83.53,Books,Credit Card,Not as described,0.0,Returned,-524.0,0.0,Instant,0,Low
356.95,Toys,PayPal,Defective,0.0,Returned,-70.0,0.0,Instant,0,Low
5.19,Toys,Credit Card,Wrong item,1.0,Returned,-253.0,0.0,Instant,0,Low
439.31,Electronics,Debit Card,Used then returned,5.0,Not Returned,,0.0,Instant,1,High
497.02,Books,Credit Card,,4.0,Not Returned,,0.0,Post,0,Medium
202.18,Electronics,Credit Card,,1.0,Not Returned,,0.0,Instant,0,Low
178.13,Toys,PayPal,,1.0,Not Returned,,0.0,Instant,0,Low
357.32,Clothing,Credit Card,Used then returned,5.0,Not Returned,,0.0,Instant,1,High
94.23,Clothing,Debit Card,,1.0,Not Returned,,0.0,Instant,0,Low
457.85,Toys,Credit Card,Wrong item,3.0,Returned,85.0,0.0,Post,0,Medium
400.93,Toys,Gift Card,,3.0,Not Returned,,0.0,Post,0,Medium
185.22,Clothing,Credit Card,Wrong item,4.0,Returned,-112.0,0.0,Post,0,Medium
225.55,Electronics,Debit Card,,1.0,Not Returned,,0.0,Instant,0,Low
450.97,Home,Gift Card,Defective,0.0,Returned,465.0,0.0,Instant,0,Low
275.99,Books,Gift Card,Not Delivered,6.0,Returned,22.0,0.0,Instant,1,High
90.21,Clothing,Debit Card,Not as described,1.0,Returned,-259.0,0.0,Instant,0,Low
232.73,Toys,Gift Card,Not Delivered,5.0,Returned,-219.0,0.0,Instant,1,High
366.33,Books,Credit Card,Item Damaged,5.0,Returned,494.0,0.0,Instant,1,High
67.56,Home,Credit Card,,0.0,Not Returned,,0.0,Instant,0,Low
343.98,Home,Gift Card,,1.0,Not Returned,,0.0,Instant,0,Low
221.12,Electronics,Debit Card,,1.0,Not Returned,,0.0,Instant,0,Low
332.53,Home,PayPal,Defective,0.0,Returned,-68.0,0.0,Instant,0,Low
484.52,Home,PayPal,,1.0,Not Returned,,0.0,Instant,0,Low
132.17,Clothing,Credit Card,,0.0,Not Returned,,0.0,Instant,0,Low
400.83,Clothing,Debit Card,Used then returned,6.0,Not Returned,,0.0,Instant,1,High
45.42,Electronics,Credit Card,,1.0,Not Returned,,0.0,Instant,0,Low
412.85,Clothing,Gift Card,,1.0,Not Returned,,0.0,Instant,0,Low
112.31,Books,PayPal,Defective,0.0,Returned,-179.0,0.0,Instant,0,Low
217.3,Clothing,Gift Card,Not Delivered,4.0,Not Returned,,0.0,Instant,1,High
80.96,Books,Debit Card,Changed mind,0.0,Returned,-258.0,0.0,Instant,0,Low
460.05,Home,Gift Card,Item Damaged,6.0,Not Returned,,0.0,Instant,1,High
110.87,Toys,Gift Card,Used then returned,6.0,Returned,-376.0,0.0,Instant,1,High
167.99,Clothing,Debit Card,Used then returned,6.0,Returned,-72.0,0.0,Instant,1,High
427.52,Electronics,Credit Card,Used then returned,3.0,Returned,330.0,0.0,Instant,1,High
464.66,Books,PayPal,,0.0,Not Returned,,0.0,Instant,0,Low
154.7,Home,PayPal,Not as described,0.0,Returned,436.0,0.0,Instant,0,Low
178.42,Home,PayPal,,0.0,Not Returned,,0.0,Instant,0,Low
52.8,Clothing,Credit Card,,4.0,Not Returned,,0.0,Post,0,Medium
274.38,Clothing,Debit Card,,5.0,Not Returned,,0.0,Post,0,Medium
150.03,Home,Gift Card,,1.0,Not Returned,,0.0,Instant,0,Low
181.19,Toys,Debit Card,Wrong item,1.0,Returned,-356.0,0.0,Instant,0,Low
487.72,Toys,Gift Card,Defective,1.0,Returned,70.0,0.0,Instant,0,Low
410.13,Books,PayPal,,0.0,Not Returned,,0.0,Instant,0,Low
281.44,Clothing,Credit Card,Changed mind,1.0,Returned,-66.0,0.0,Instant,0,Low
80.71,Toys,Credit Card,,0.0,Not Returned,,0.0,Instant,0,Low
169.6,Home,PayPal,,3.0,Not Returned,,0.0,Post,0,Medium
449.21,Home,Gift Card,Used then returned,3.0,Not Returned,,0.0,Instant,1,High
273.58,Clothing,Debit Card,,5.0,Not Returned,,0.0,Post,0,Medium
375.86,Toys,Credit Card,Item Damaged,4.0,Not Returned,,0.0,Instant,1,High
25.9,Home,PayPal,,0.0,Not Returned,,0.0,Instant,0,Low
146.28,Electronics,Debit Card,Defective,0.0,Returned,-580.0,0.0,Instant,0,Low
480.09,Toys,PayPal,,4.0,Not Returned,,0.0,Post,0,Medium
151.37,Electronics,Credit Card,,4.0,Not Returned,,0.0,Post,0,Medium
359.39,Clothing,Debit Card,,3.0,Not Returned,,0.0,Post,0,Medium
259.69,Electronics,Debit Card,Changed mind,4.0,Returned,-136.0,0.0,Post,0,Medium
134.56,Clothing,Debit Card,Defective,1.0,Returned,-88.0,0.0,Instant,0,Low
433.48,Electronics,PayPal,,0.0,Not Returned,,0.0,Instant,0,Low
229.15,Clothing,Gift Card,Wrong item,3.0,Returned,-354.0,0.0,Post,0,Medium
471.0,Clothing,PayPal,Defective,1.0,Returned,-77.0,0.0,Instant,0,Low
189.63,Toys,Gift Card,Item Damaged,6.0,Not Returned,,0.0,Instant,1,High
364.29,Electronics,Gift Card,,0.0,Not Returned,,0.0,Instant,0,Low
402.69,Electronics,Debit Card,Item Damaged,6.0,Not Returned,,0.0,Instant,1,High
445.3,Electronics,Credit Card,,1.0,Not Returned,,0.0,Instant,0,Low
440.97,Toys,Credit Card,,1.0,Not Returned,,0.0,Instant,0,Low
361.35,Books,PayPal,Changed mind,0.0,Returned,-99.0,0.0,Instant,0,Low
169.95,Books,Gift Card,Not Delivered,6.0,Not Returned,,0.0,Instant,1,High
25.14,Toys,PayPal,Changed mind,4.0,Returned,-274.0,0.0,Post,0,Medium
415.62,Clothing,Debit Card,Item Damaged,4.0,Not Returned,,0.0,Instant,1,High
153.87,Electronics,PayPal,,0.0,Not Returned,,0.0,Instant,0,Low
55.52,Home,Debit Card,,1.0,Not Returned,,0.0,Instant,0,Low
15.85,Home,Gift Card,Not Delivered,5.0,Not Returned,,0.0,Instant,1,High
471.84,Electronics,Gift Card,Not as described,1.0,Returned,334.0,0.0,Instant,0,Low
300.75,Books,Gift Card,Wrong item,4.0,Returned,94.0,0.0,Post,0,Medium
458.5,Home,Gift Card,Wrong item,5.0,Returned,122.0,0.0,Post,0,Medium
226.77,Electronics,Debit Card,,4.0,Not Returned,,0.0,Post,0,Medium
313.8,Clothing,PayPal,,4.0,Not Returned,,0.0,Post,0,Medium
428.41,Clothing,Gift Card,Defective,4.0,Returned,-118.0,0.0,Post,0,Medium
467.19,Home,Gift Card,Not Delivered,6.0,Not Returned,,0.0,Instant,1,High
284.69,Home,Credit Card,,4.0,Not Returned,,0.0,Post,0,Medium
313.04,Books,Debit Card,,5.0,Not Returned,,0.0,Post,0,Medium
154.81,Clothing,Gift Card,,4.0,Not Returned,,0.0,Post,0,Medium
191.91,Books,Debit Card,Wrong item,0.0,Returned,-383.0,0.0,Instant,0,Low
63.84,Home,Credit Card,,5.0,Not Returned,,0.0,Post,0,Medium
86.57,Clothing,Credit Card,,0.0,Not Returned,,0.0,Instant,0,Low
498.48,Books,Credit Card,,0.0,Not Returned,,0.0,Instant,0,Low
426.04,Home,Gift Card,,0.0,Not Returned,,0.0,Instant,0,Low
398.5,Home,Credit Card,,5.0,Not Returned,,0.0,Post,0,Medium
216.53,Clothing,Gift Card,Used then returned,3.0,Returned,297.0,0.0,Instant,1,High
272.37,Books,Gift Card,Wrong item,0.0,Returned,388.0,0.0,Instant,0,Low
397.57,Books,PayPal,,1.0,Not Returned,,0.0,Instant,0,Low
446.65,Books,Gift Card,Used then returned,4.0,Not Returned,,0.0,Instant,1,High
414.9,Toys,Credit Card,Not as described,0.0,Returned,-216.0,0.0,Instant,0,Low
301.27,Toys,Gift Card,Changed mind,0.0,Returned,-122.0,0.0,Instant,0,Low
497.28,Books,Credit Card,,1.0,Not Returned,,0.0,Instant,0,Low
177.94,Electronics,PayPal,Not as described,5.0,Returned,-68.0,0.0,Post,0,Medium
164.0,Toys,Gift Card,,0.0,Not Returned,,0.0,Instant,0,Low
11.05,Home,Credit Card,,3.0,Not Returned,,0.0,Post,0,Medium
431.76,Clothing,Credit Card,,0.0,Not Returned,,0.0,Instant,0,Low
203.23,Home,PayPal,Changed mind,3.0,Returned,396.0,0.0,Post,0,Medium
367.2,Toys,PayPal,Wrong item,0.0,Returned,-7.0,0.0,Instant,0,Low
442.74,Books,Gift Card,Defective,0.0,Returned,-14.0,0.0,Instant,0,Low
225.71,Clothing,PayPal,Not Delivered,5.0,Not Returned,,0.0,Instant,1,High
186.7,Electronics,PayPal,,1.0,Not Returned,,0.0,Instant,0,Low
257.82,Clothing,Credit Card,Wrong item,5.0,Returned,-163.0,0.0,Post,0,Medium
244.26,Home,Debit Card,Not as described,1.0,Returned,-32.0,0.0,Instant,0,Low
242.27,Books,Credit Card,,0.0,Not Returned,,0.0,Instant,0,Low
192.08,Toys,Credit Card,Not Delivered,5.0,Not Returned,,0.0,Instant,1,High
84.66,Clothing,Gift Card,Not Delivered,4.0,Not Returned,,0.0,Instant,1,High
48.69,Home,Credit Card,,0.0,Not Returned,,0.0,Instant,0,Low
122.36,Toys,Gift Card,Wrong item,1.0,Returned,-151.0,0.0,Instant,0,Low
484.96,Electronics,Gift Card,Item Damaged,5.0,Not Returned,,0.0,Instant,1,High
103.64,Books,PayPal,Defective,0.0,Returned,-337.0,0.0,Instant,0,Low
80.34,Home,Debit Card,Defective,5.0,Returned,-13.0,0.0,Post,0,Medium
281.41,Electronics,Debit Card,Not as described,1.0,Returned,-169.0,0.0,Instant,0,Low
492.08,Toys,Gift Card,Used then returned,4.0,Not Returned,,0.0,Instant,1,High
478.46,Books,Gift Card,Wrong item,1.0,Returned,322.0,0.0,Instant,0,Low
482.83,Clothing,Debit Card,,1.0,Not Returned,,0.0,Instant,0,Low
250.01,Toys,Credit Card,,1.0,Not Returned,,0.0,Instant,0,Low
110.61,Electronics,Debit Card,Not Delivered,4.0,Returned,-24.0,0.0,Instant,1,High
21.55,Electronics,Gift Card,Defective,1.0,Returned,405.0,0.0,Instant,0,Low
279.03,Home,Debit Card,Changed mind,0.0,Returned,56.0,0.0,Instant,0,Low
318.82,Electronics,Debit Card,Used then returned,3.0,Returned,11.0,0.0,Instant,1,High
398.8,Toys,Gift Card,Not Delivered,3.0,Not Returned,,0.0,Instant,1,High
351.25,Books,Credit Card,,0.0,Not Returned,,0.0,Instant,0,Low
288.03,Home,Credit Card,Changed mind,0.0,Returned,-464.0,0.0,Instant,0,Low
348.77,Electronics,PayPal,Defective,1.0,Returned,-82.0,0.0,Instant,0,Low
428.97,Toys,Debit Card,Defective,1.0,Returned,365.0,0.0,Instant,0,Low
313.14,Clothing,Gift Card,Not as described,0.0,Returned,4.0,0.0,Instant,0,Low
60.24,Clothing,Gift Card,Defective,1.0,Returned,139.0,0.0,Instant,0,Low
189.46,Toys,PayPal,Not as described,1.0,Returned,318.0,0.0,Instant,0,Low
388.05,Electronics,PayPal,Item Damaged,4.0,Returned,-142.0,0.0,Instant,1,High
499.44,Books,PayPal,Used then returned,5.0,Returned,208.0,0.0,Instant,1,High
297.03,Home,PayPal,Used then returned,5.0,Not Returned,,0.0,Instant,1,High
401.48,Home,Gift Card,Item Damaged,4.0,Not Returned,,0.0,Instant,1,High
115.31,Clothing,Credit Card,,0.0,Not Returned,,0.0,Instant,0,Low
491.36,Home,Credit Card,,0.0,Not Returned,,0.0,Instant,0,Low
397.17,Clothing,PayPal,Not as described,0.0,Returned,406.0,0.0,Instant,0,Low
90.94,Books,PayPal,Not as described,0.0,Returned,201.0,0.0,Instant,0,Low
171.03,Toys,PayPal,Not Delivered,5.0,Returned,-77.0,0.0,Instant,1,High
378.84,Toys,Debit Card,Changed mind,1.0,Returned,409.0,0.0,Instant,0,Low
404.87,Electronics,PayPal,Wrong item,5.0,Returned,608.0,0.0,Post,0,Medium
186.22,Clothing,Gift Card,,1.0,Not Returned,,0.0,Instant,0,Low
325.57,Electronics,Credit Card,Defective,5.0,Returned,-124.0,0.0,Post,0,Medium
273.4,Books,Debit Card,Wrong item,1.0,Returned,416.0,0.0,Instant,0,Low
185.73,Home,Gift Card,,1.0,Not Returned,,0.0,Instant,0,Low
97.63,Books,PayPal,Used then returned,5.0,Returned,193.0,0.0,Instant,1,High
100.89,Books,PayPal,Not as described,1.0,Returned,22.0,0.0,Instant,0,Low
247.54,Electronics,Debit Card,Defective,0.0,Returned,24.0,0.0,Instant,0,Low
218.71,Toys,Credit Card,Wrong item,0.0,Returned,-96.0,0.0,Instant,0,Low
463.98,Books,PayPal,Not Delivered,3.0,Returned,-143.0,0.0,Instant,1,High
46.23,Toys,Debit Card,Changed mind,1.0,Returned,176.0,0.0,Instant,0,Low
277.36,Toys,Gift Card,Defective,0.0,Returned,37.0,0.0,Instant,0,Low
377.83,Electronics,Credit Card,Not as described,0.0,Returned,76.0,0.0,Instant,0,Low
335.83,Home,Gift Card,Defective,0.0,Returned,-123.0,0.0,Instant,0,Low
163.58,Home,Gift Card,Defective,0.0,Returned,-483.0,0.0,Instant,0,Low
143.09,Home,Gift Card,,5.0,Not Returned,,0.0,Post,0,Medium
107.4,Books,Debit Card,,0.0,Not Returned,,0.0,Instant,0,Low
205.17,Toys,Credit Card,,1.0,Not Returned,,0.0,Instant,0,Low
409.37,Books,Gift Card,Not as described,1.0,Returned,-192.0,0.0,Instant,0,Low
416.77,Toys,Gift Card,Defective,1.0,Returned,-202.0,0.0,Instant,0,Low
289.96,Electronics,Debit Card,Defective,1.0,Returned,109.0,0.0,Instant,0,Low
256.46,Clothing,PayPal,,0.0,Not Returned,,0.0,Instant,0,Low
459.08,Clothing,Gift Card,,0.0,Not Returned,,0.0,Instant,0,Low
17.06,Toys,PayPal,,0.0,Not Returned,,0.0,Instant,0,Low
101.46,Clothing,PayPal,Not as described,3.0,Returned,92.0,0.0,Post,0,Medium
486.45,Home,Credit Card,Used then returned,5.0,Not Returned,,0.0,Instant,1,High
353.59,Home,Gift Card,Used then returned,4.0,Not Returned,,0.0,Instant,1,High
235.92,Electronics,Gift Card,Defective,0.0,Returned,111.0,0.0,Instant,0,Low
141.07,Books,PayPal,,5.0,Not Returned,,0.0,Post,0,Medium
336.14,Electronics,Gift Card,,3.0,Not Returned,,0.0,Post,0,Medium
178.32,Books,Credit Card,,1.0,Not Returned,,0.0,Instant,0,Low
103.57,Clothing,PayPal,Not as described,0.0,Returned,-441.0,0.0,Instant,0,Low
311.3,Books,Gift Card,Not Delivered,6.0,Returned,-249.0,0.0,Instant,1,High
80.44,Home,Credit Card,,1.0,Not Returned,,0.0,Instant,0,Low
329.66,Electronics,Credit Card,Item Damaged,5.0,Not Returned,,0.0,Instant,1,High
235.58,Books,Credit Card,,0.0,Not Returned,,0.0,Instant,0,Low
25.96,Electronics,Credit Card,Defective,1.0,Returned,-653.0,0.0,Instant,0,Low
6.64,Toys,Debit Card,Item Damaged,6.0,Returned,219.0,0.0,Instant,1,High
13.6,Books,Credit Card,,1.0,Not Returned,,0.0,Instant,0,Low
174.93,Books,Gift Card,,0.0,Not Returned,,0.0,Instant,0,Low
482.35,Books,Debit Card,,4.0,Not Returned,,0.0,Post,0,Medium
364.99,Electronics,Gift Card,Changed mind,1.0,Returned,-162.0,0.0,Instant,0,Low
474.91,Home,Credit Card,,0.0,Not Returned,,0.0,Instant,0,Low
429.79,Home,PayPal,Not Delivered,5.0,Not Returned,,0.0,Instant,1,High
462.66,Books,Credit Card,,4.0,Not Returned,,0.0,Post,0,Medium
323.53,Home,Gift Card,Used then returned,3.0,Returned,302.0,0.0,Instant,1,High
352.13,Toys,Gift Card,Used then returned,4.0,Not Returned,,0.0,Instant,1,High
140.55,Books,Debit Card,Not as described,4.0,Returned,-219.0,0.0,Post,0,Medium
173.78,Clothing,Gift Card,Used then returned,4.0,Not Returned,,0.0,Instant,1,High
98.56,Electronics,Credit Card,Wrong item,1.0,Returned,-321.0,0.0,Instant,0,Low
359.95,Books,Gift Card,Not as described,1.0,Returned,512.0,0.0,Instant,0,Low
19.98,Clothing,Credit Card,Not Delivered,4.0,Returned,602.0,0.0,Instant,1,High
28.29,Home,Debit Card,,0.0,Not Returned,,0.0,Instant,0,Low
355.54,Home,Gift Card,Used then returned,5.0,Not Returned,,0.0,Instant,1,High
6.69,Toys,Gift Card,Defective,1.0,Returned,-138.0,0.0,Instant,0,Low
331.13,Electronics,Gift Card,Changed mind,1.0,Returned,173.0,0.0,Instant,0,Low
354.91,Toys,Credit Card,Not Delivered,3.0,Not Returned,,0.0,Instant,1,High
159.87,Home,Credit Card,,1.0,Not Returned,,0.0,Instant,0,Low
497.28,Home,Debit Card,Item Damaged,6.0,Not Returned,,0.0,Instant,1,High
376.74,Books,Gift Card,,5.0,Not Returned,,0.0,Post,0,Medium
385.87,Home,Credit Card,,0.0,Not Returned,,0.0,Instant,0,Low
311.0,Toys,Debit Card,,1.0,Not Returned,,0.0,Instant,0,Low
107.93,Toys,Credit Card,Defective,1.0,Returned,-547.0,0.0,Instant,0,Low
344.98,Clothing,Debit Card,Not as described,0.0,Returned,409.0,0.0,Instant,0,Low
377.12,Clothing,Gift Card,Not Delivered,4.0,Returned,-188.0,0.0,Instant,1,High
464.86,Home,Gift Card,Changed mind,1.0,Returned,-333.0,0.0,Instant,0,Low
382.05,Toys,Debit Card,,1.0,Not Returned,,0.0,Instant,0,Low
420.49,Clothing,Gift Card,Changed mind,5.0,Returned,129.0,0.0,Post,0,Medium
101.29,Electronics,Gift Card,Not as described,1.0,Returned,112.0,0.0,Instant,0,Low
448.24,Clothing,PayPal,Changed mind,3.0,Returned,-228.0,0.0,Post,0,Medium
